"","cids","smiles","MW","nHA","nHD","TPSA","nRot","nRing","MaxRing","nHet","fChar","nRig","nStereo","gasa","QED","Fsp3","MCE18","Lipinski","Pfizer","GSK","GoldenTriangle","logS","logD","logP","pka_acidic","pka_basic","caco2","PAMPA","pgp_inh","pgp_sub","hia","f20","f30","f50","OATP1B1","OATP1B3","BCRP","BSEP","BBB","MRP1","PPB","logVDss","Fu","CYP1A2sub","CYP2C19inh","CYP2C19sub","CYP2C9inh","CYP2C9sub","CYP2D6inh","CYP2D6sub","CYP3A4inh","CYP3A4sub","CYP2B6inh","CYP2B6sub","CYP2C8inh","LMhuman","clplasma","t05","hERG","DILI","Ames","ROA","FDAMDD","SkinSen","Carcinogenicity","EC","EI","Respiratory","HHT","NeurotoxicityDI","Ototoxicity","Hematotoxicity","NephrotoxicityDI","Genotoxicity","RPMI8226","A549","HEK293","NRAhR","NRAR","NRARLBD","NRAromatase","NRER","NRERLBD","NRPPARgamma","SRARE","SRATAD5","SRHSE","SRMMP","SRp53","Aggregators","Fluc"
"222","cid25154868","O=C(Nc1ccccc1)N1CCC(Cc2cnc3ccccc3c2)CC1",345.18,4,1,45.23,5,4,10,4,0,24,0,0,0.746,0.273,44.786,0,0,0,0,-3.769273395,3.09208782,2.94852772,9.589358226,5.414227358,-4.822331005,0.104742177,0.89089942,0.093094639,0.004173577,0.005651057,0.011829853,0.486476243,0.995085061,0.995123565,0.064507186,0.999786317,0.221839264,0.629505217,98.08218079,0.175836863,1.705698189,0.535085499,0.752943754,0.00312651,0.442010492,0.012744204,0.000472267,0.091359936,0.054472681,0.189271986,0.000441816,4.42e-05,0.995422184,0.913042963,6.078061729,0.695904198,0.814788461,0.716524184,0.373773396,0.306056738,0.829613566,0.736858785,0.22066991,1.76e-06,0.128855228,0.733502567,0.812754452,0.739011765,0.549435258,0.328749776,0.734099209,0.958874047,0.100446701,0.179208428,0.86539799,0.899405539,0.024513643,0.000538017,0.037678059,0.903209984,0.01751603,0.017014697,0.753288627,0.076875791,0.00383349,0.757996798,0.349399388,0.458,0.682
"223","cid46191454","CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C",361.25,7,2,81.33,6,3,8,7,0,17,0,0,0.862,0.737,50.909,0,0,0,0,-2.181083279,1.481695308,1.72512821,9.980860951,8.123570883,-5.614612633,0.997656703,0.000127021,0.191136196,0.008233488,0.039084136,0.0688923,0.995582454,0.619107783,0.590818644,2.71e-05,0.184576899,0.978413939,0.957760751,38.30258812,0.19694114,59.33938065,0.000841844,0.117492907,0.999556363,0.000188928,0.028611066,0.007424749,4.88e-05,0.000180806,0.434650302,0.803205073,5.35e-05,0.996565163,0.064030834,8.703152996,0.803684933,0.791484654,0.440417886,0.107612841,0.830542564,0.908515334,0.751945257,0.581894279,8.84e-07,0.000742419,0.946133435,0.863961816,0.895248294,0.82594043,0.364676088,0.966642857,0.995827615,0.085094497,0.01670046,0.39810428,0.044769552,0.00049083,5.24e-06,0.109020688,0.047039341,5.59e-07,0.000225728,0.059778508,0.000528345,4.16e-06,0.000574462,4.95e-06,0.095,0
"224","cid9884685","Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1",348.12,7,1,84.51,2,5,13,7,0,27,0,0,0.596,0.211,56.348,0,0,0,0,-3.886446027,3.116878888,3.244840994,7.938917401,4.784419853,-4.705201602,0.001142674,0.015285197,0.010440232,1.8e-05,0.00393945,0.023296654,0.274838328,0.346840054,0.850736856,0.093291551,0.932498693,0.142694488,0.901599526,89.06046499,0.024738869,8.442641796,0.041552722,0.51073128,0.145117819,0.763449013,0.045829311,0.047517639,0.031311728,0.542419434,0.00272381,0.022197556,7.26e-05,0.906136334,0.308284193,5.673248724,0.602964254,0.157398283,0.957393825,0.654553354,0.397053421,0.330055028,0.654393196,0.909673631,0.000632665,0.84349519,0.507383585,0.842032909,0.824711859,0.42005083,0.226271391,0.59316659,0.871833026,0.147660136,0.071600817,0.40003708,0.779011607,0.517539263,0.823817551,0.883100629,0.795314014,0.199377939,0.785917342,0.921374619,0.910671055,0.371432424,0.934595525,0.870165646,0.153,0.191
"225","cid6852167","CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1",389.03,7,3,108.39,7,2,6,10,0,14,0,0,0.7,0.286,16,0,0,0,0,-3.946367261,2.246628882,1.960267152,7.962929264,4.708152797,-5.740869155,0.99602145,5.92e-05,0.00309655,0.000112891,0.000838876,0.001438081,0.006825864,0.592965424,0.300290197,9.54e-10,0.83719629,0.001508824,0.993663311,94.43128287,0.102185681,4.772513784,0.000171079,0.047885958,0.016818266,0.02623358,0.586176217,0.00166081,0.148166627,0.014379463,0.413262218,0.003457878,1.94e-09,0.957601905,0.533304036,4.31677314,0.690578805,0.026754199,0.998713493,0.316494107,0.054491796,0.265027195,0.903990626,0.438787729,6.36e-05,0.420804232,0.192939863,0.794348836,0.078751475,0.559381187,0.492322594,0.383847624,0.998939216,0.017051166,0.01233509,0.071231551,0.622814357,0.110514157,0.058894556,0.000486697,0.399597049,4.5e-05,0.001138545,0.811044335,0.077740729,3.24e-05,0.098110288,0.023435393,0.32,0.023
"226","cid42611257","CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F",489.07,6,2,91.92,7,4,9,10,0,25,0,0,0.333,0.13,26,0,0,1,0,-6.06649591,3.465485602,4.551396103,10.20805387,4.271525974,-5.209391319,0.481313497,0.980346143,0.000145139,3.14e-05,2.62e-05,8.25e-05,0.001657963,0.30792892,0.696102917,0.002143168,0.999999881,0.003122758,0.956630766,98.55526648,0.129007995,1.151375175,0.056489471,0.938268602,0.003019726,0.295500964,0.984895706,0.026587233,0.931308329,0.940941811,0.997109234,0.381500334,2.45e-05,0.999999881,0.293085188,2.731184554,1.166165502,0.771091163,0.999683857,0.422050148,0.582622528,0.251355797,0.112058982,0.349436998,4.58e-07,0.070708126,0.470882297,0.986855567,0.987771988,0.962505162,0.720612228,0.99674964,0.997515321,0.16551207,0.856006503,0.471645206,0.410746872,0.185632661,0.000530083,0.027489116,0.001622125,9.67e-07,0.000280007,0.008117434,1.62e-05,3.36e-06,0.488468647,0.002345526,1,0.227
"227","cid24180719","CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F",413.04,6,2,91.92,6,3,9,10,0,19,0,0,0.6,0.176,21,0,0,1,0,-5.779374286,3.06990955,3.538898174,8.404333767,4.337712361,-5.209633182,0.204648569,0.915195644,0.000145527,1.61e-05,1.55e-05,9.3e-05,0.000167966,0.394939125,0.473772496,0.000269117,0.999999285,0.002080062,0.988625526,98.52664558,-0.072391203,1.291808168,0.991624296,0.868759692,0.006747853,0.034730382,0.988163948,0.003917377,0.000367888,0.145445704,0.976904094,0.972159624,6e-07,0.994316876,0.019324793,3.144696766,1.452002587,0.362429887,0.998823106,0.537785947,0.485169679,0.092870876,0.330510318,0.309031427,0.000308783,0.594867527,0.708503246,0.978406191,0.962000847,0.905233204,0.725297093,0.98476851,0.990648806,0.137302369,0.464099467,0.117980197,0.054762065,0.029382236,4.89e-06,0.000516427,6.7e-05,7.32e-08,3.41e-06,0.001387515,1.88e-07,4.29e-07,0.020982869,0.000450508,0.664,0.01
"228","cid322968","O=C1C2CCN(CC2)C1(CO)CO",185.11,4,2,60.77,2,3,0,4,0,10,0,0,0.579,0.889,20.471,0,0,0,1,0.164417814,-0.225479513,-0.514365534,8.771634204,8.462361579,-5.191430471,0.872215927,0.020514024,0.00731772,0.269165576,0.060444832,0.129104912,0.458377421,0.071348473,0.764819264,0.005398362,0.785272777,0.051910624,0.897985339,9.67039331,-0.213820929,97.08557641,0.762644947,2.52e-11,0.976316392,9.24e-10,0.999649048,6.71e-08,0.125421926,7.17e-06,0.108260743,2.99e-06,1.41e-07,0.000102361,5.02e-05,8.005755284,1.254147385,0.06989944,0.033232428,0.547645926,0.184653953,0.156608254,0.814398229,0.588916838,0.023236729,0.354405671,0.388750672,0.610777974,0.477543592,0.544046879,0.400813043,0.323182493,0.384919792,0.046822567,0.020845782,0.166084781,0.015895691,0.59624052,0.156062156,0.233714417,0.392406821,0.087812021,0.012244101,0.615175128,0.576751292,0.124058448,0.030474972,0.261307359,0.001,0
"229","cid73707386","COCC1(CO)C(=O)C2CCN1CC2",199.12,4,1,49.77,3,3,0,4,0,10,1,0,0.675,0.9,31.579,0,0,0,1,0.430985918,0.058265553,-0.01565787,10.62675268,7.980838151,-4.866716161,0.293237299,0.234978259,0.010791116,0.020747721,0.008309126,0.019544899,0.03248775,0.111393645,0.869724631,0.006830887,0.720625997,0.22208409,0.784079969,17.76095717,0.057998909,79.48781459,0.157640472,1.29e-07,0.092656203,1.01e-07,0.00746619,5.24e-05,0.006335862,0.000338641,0.103723794,0.010137768,4.28e-05,0.001144729,0.018768217,8.65902896,1.149270991,0.12448027,0.073157124,0.62043184,0.245688036,0.220592365,0.829430163,0.668174028,0.120389037,0.430927426,0.500621676,0.595468402,0.543480515,0.433456004,0.34372735,0.249168724,0.315732211,0.062950775,0.029190477,0.224483952,0.033034265,0.532278478,0.504381895,0.183159038,0.580818832,0.237359837,0.033580445,0.641756177,0.455115497,0.146900266,0.060712148,0.245921999,0.003,0
"230","cid73707371","O=C1NC(=S)SC1=Cc1cc(Br)ccc1OCc1ccccc1Br",482.86,3,1,38.33,4,3,6,7,0,20,0,0,0.473,0.059,34,0,1,1,0,-4.542877084,3.116536141,3.271353381,7.167214874,2.952717711,-4.947333737,0.209072262,0.99156028,2.28e-08,0.035779774,0.001131117,0.030413091,0.007652998,0.891060293,0.963725924,1.08e-09,0.999999762,0.989517987,0.169472247,99.4883513,0.273370887,0.315244346,6.43e-05,0.999993443,0.000227185,0.999985814,0.024582518,0.092466317,0.001477143,0.997849941,0.119526163,0.999985456,4.52e-08,0.999999881,0.901964307,1.62690204,1.531953208,0.034727816,0.999798954,0.252845258,0.767155111,0.754329979,0.999405026,0.581317425,0.017983448,0.972461104,0.769623399,0.152818352,0.682466507,0.040339917,0.027161432,0.01699861,0.958090365,0.022943519,0.156490013,0.667028725,0.622910261,0.007331311,0.008661693,0.393889844,0.033654951,0.000343409,0.292688012,0.966389179,0.011319633,0.959545851,0.998393476,0.737037003,1,0.996
"231","cid11983303","O=C1NC(=S)SC1=Cc1cc(Br)ccc1OCc1ccccc1Br",482.86,3,1,38.33,4,3,6,7,0,20,0,0,0.473,0.059,34,0,1,1,0,-4.542877084,3.116536141,3.271353381,7.167214874,2.952717711,-4.947333737,0.209072262,0.99156028,2.28e-08,0.035779774,0.001131117,0.030413091,0.007652998,0.891060293,0.963725924,1.08e-09,0.999999762,0.989517987,0.169472247,99.4883513,0.273370887,0.315244346,6.43e-05,0.999993443,0.000227185,0.999985814,0.024582518,0.092466317,0.001477143,0.997849941,0.119526163,0.999985456,4.52e-08,0.999999881,0.901964307,1.62690204,1.531953208,0.034727816,0.999798954,0.252845258,0.767155111,0.754329979,0.999405026,0.581317425,0.017983448,0.972461104,0.769623399,0.152818352,0.682466507,0.040339917,0.027161432,0.01699861,0.958090365,0.022943519,0.156490013,0.667028725,0.622910261,0.007331311,0.008661693,0.393889844,0.033654951,0.000343409,0.292688012,0.966389179,0.011319633,0.959545851,0.998393476,0.737037003,1,0.996
"232","cid71434048","O=C1NC(=S)SC1=Cc1cc(Br)ccc1OCc1ccccc1Br",482.86,3,1,38.33,4,3,6,7,0,20,0,0,0.473,0.059,34,0,1,1,0,-4.542877084,3.116536141,3.271353381,7.167214874,2.952717711,-4.947333737,0.209072262,0.99156028,2.28e-08,0.035779774,0.001131117,0.030413091,0.007652998,0.891060293,0.963725924,1.08e-09,0.999999762,0.989517987,0.169472247,99.4883513,0.273370887,0.315244346,6.43e-05,0.999993443,0.000227185,0.999985814,0.024582518,0.092466317,0.001477143,0.997849941,0.119526163,0.999985456,4.52e-08,0.999999881,0.901964307,1.62690204,1.531953208,0.034727816,0.999798954,0.252845258,0.767155111,0.754329979,0.999405026,0.581317425,0.017983448,0.972461104,0.769623399,0.152818352,0.682466507,0.040339917,0.027161432,0.01699861,0.958090365,0.022943519,0.156490013,0.667028725,0.622910261,0.007331311,0.008661693,0.393889844,0.033654951,0.000343409,0.292688012,0.966389179,0.011319633,0.959545851,0.998393476,0.737037003,1,0.996
"233","cid219104","CCC(C)SSc1ncc[nH]1",188.04,2,1,28.68,4,1,5,4,0,5,1,0,0.736,0.571,10,0,0,0,1,-3.098329179,2.519657188,2.412916246,9.88177174,4.321312627,-4.754694196,0.010534433,0.018166659,0.001075929,0.037276685,0.004628599,0.62452355,0.709584326,0.400718987,0.770745993,0.000170742,0.969412923,0.998787582,0.831080317,88.13786797,-0.170013606,9.937194144,0.000183272,0.98681879,0.489407778,0.931502044,0.999820292,0.000308886,0.000333832,0.327019364,0.99634093,0.995696902,0.000240365,0.999690294,0.00315456,9.981902904,1.044593008,0.059799802,0.996711969,0.479111999,0.347160459,0.057894416,0.999395132,0.612780809,0.728559613,0.987496138,0.801784575,0.591625869,0.108797424,0.12336278,0.304756463,0.135048583,0.540504217,0.006149535,0.007741627,0.120643489,0.037296005,0.00014476,1.58e-05,0.002816729,0.534097493,0.001043249,1.09e-05,0.0041122,4.8e-05,0.000666377,0.00068395,0.000574441,0.026,0.331
"234","cid5335621","CCOC(=O)c1ccc(N2NC(=O)C(=Cc3ccc([N+](=O)[O-])o3)C2=O)cc1",371.08,10,1,131.99,6,3,6,10,0,21,0,0,0.279,0.118,38,0,0,0,0,-3.556478951,2.191376043,1.776726692,7.473469701,2.646479399,-5.301766572,0.711054087,0.019025363,1.8e-08,0.000838518,0.001623631,0.002562881,0.000441492,0.066023998,0.963455558,4.82e-09,0.984565258,3.48e-05,0.955942988,98.3784713,-0.11496231,1.628707658,0.000145309,0.999857903,0.000161496,0.999967813,7.62e-05,0.013340157,5.07e-06,0.979041398,0.025882784,0.489998281,2.29e-12,0.999992251,0.996834576,4.038806127,0.856294532,0.030980846,0.999998689,0.993706524,0.17482467,0.022900166,0.989981234,0.992935479,3.75e-06,0.808101714,0.106119908,0.030774511,0.002202762,0.012246604,0.485061377,0.022335596,1,0.04557528,0.005925949,0.774724483,0.834425569,0.000213092,0.031594481,0.038415816,0.035110954,0.001622794,0.003434699,0.392987609,0.000606211,0.092394538,0.758875966,0.53250587,0.997,0.631
"235","cid66890843","OCC(Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1",567.26,7,2,85.09,10,7,9,7,0,38,1,0,0.189,0.194,106.744,1,0,1,1,-6.273719855,4.474530514,6.021743436,11.43096762,5.59974417,-5.044065709,0.043341566,0.996099472,0.007660512,0.000277579,0.018340409,0.152347147,0.197455525,0.980682492,0.848746121,0.007425349,1,0.064822778,0.732251942,99.06394503,0.314843796,0.347839542,0.026543766,0.999999166,0.028825672,0.999997735,0.999298811,0.981812716,0.997725427,0.992699206,0.973791361,0.996966779,0.014149679,0.999973536,0.999968052,4.434515406,0.463751225,0.825697601,0.987881422,0.57148093,0.089680225,0.831013203,0.291848779,0.719257176,8.03e-10,0.009019637,0.246191069,0.935570657,0.973007262,0.910209596,0.401049733,0.886259913,0.989288092,0.087210506,0.744472265,0.946368992,0.613319695,0.707489371,0.005332982,0.108046621,0.472914726,0.000935509,0.004672371,0.508575678,0.00153905,0.022836247,0.938248217,0.007255967,1,0.535
"236","cid46215462","Nc1nc(Nc2ccc3c(c2)CCC(N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2",506.29,8,3,97.78,4,7,15,8,0,39,1,0,0.381,0.4,121.429,0,0,1,1,-4.983292145,3.57182215,4.448729387,9.573705912,7.832698808,-4.626927651,0.040973041,0.94413507,0.008514265,3.58e-07,0.000249088,0.00223279,0.77335003,0.204594761,0.05235615,0.007587209,0.99999845,0.896853089,0.860257566,94.60251075,0.842459666,5.145396842,0.995453,2.38e-06,0.538801014,4.12e-08,3.96e-05,0.944596052,0.973959148,0.024128519,1,0.843979716,2.76e-06,7.41e-07,0.124463603,4.172223508,0.413663887,0.964859247,0.128854722,0.573630869,0.527170777,0.962465882,0.36352092,0.660885513,1.78e-08,0.000713439,0.947065949,0.81426245,0.947295129,0.939837813,0.27293843,0.810554504,0.987311125,0.11652223,0.360714495,0.921095371,0.03977935,0.090208553,0.001683584,0.002682942,0.338519126,2.79e-05,0.001637703,0.046743635,0.14950873,2.69e-05,0.444422066,0.142792165,0.934,0.748
"237","cid11656518","Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21",518.13,7,2,80.65,7,5,9,13,0,27,0,0,0.247,0.125,32,0,0,1,1,-4.291776926,3.410665128,3.822643015,8.442649858,4.944671787,-5.301037141,0.306832373,0.998859763,0.026667448,4.47e-05,0.13548851,0.004216552,0.08355701,0.99754262,0.999890566,0.043724854,0.999970198,0.053240914,0.990925789,98.06869955,0.930616888,0.849808654,0.999984622,0.989218414,2.5e-05,0.969894171,3.83e-08,0.892056167,1.77e-05,0.961568117,0.692971766,0.655849457,4.46e-08,1,0.024154071,2.421214184,1.519719426,0.91762805,0.969100296,0.288134366,0.955415666,0.990127563,0.158748701,0.197761312,3.09e-07,0.279430896,0.998669863,0.9691571,0.977052927,0.933338344,0.285452664,0.99815172,0.999998093,0.280156046,0.977546275,0.996147037,0.996702135,0.104506999,0.219357863,0.956926703,0.973497868,0.077157505,0.286738932,0.989723444,0.947969556,0.059345279,0.998267889,0.955823183,0.948,0.399
"238","cid702558","O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O",334.1,6,2,90.47,4,4,9,6,0,23,1,0,0.717,0.105,66,0,0,0,0,-3.301778711,1.532485618,1.589796769,4.741013256,1.433003819,-5.013900731,0.846025765,0.010357672,0.000164098,0.03346771,0.003347456,0.036695004,0.176975012,0.995755672,0.999962807,5.7e-05,0.982962728,0.034529261,0.098937742,96.48272551,-0.559689555,3.94436392,0.01563826,0.002857535,0.881545961,1.07e-05,0.345453382,2.21e-06,0.00016101,0.07990019,0.361093283,2.18e-06,0.109991863,0.027859734,0.860106885,1.351620804,1.240505855,0.051434435,0.855723143,0.36709255,0.352643639,0.290293634,0.184011549,0.304822773,0.005913501,0.798002899,0.515182495,0.679037094,0.821602225,0.708410442,0.569382787,0.706091225,0.987120211,0.019600812,0.016229717,0.050564326,0.174537167,0.129365131,0.718081832,0.011618847,0.012708724,0.001306522,0.019280463,0.170577183,0.006404094,0.006339054,0.007475428,0.015522321,0.024,0.245
"239","cid374536","OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1",292.02,3,2,53.6,4,3,5,5,0,15,0,0,0.77,0.143,15,0,0,0,0,-2.840454589,2.411131611,2.175760326,5.944246609,5.173290187,-4.948809517,0.024584165,0.020193417,0.002118089,0.037941992,0.82706894,0.957407385,0.815639496,0.434675694,0.954493463,0.00179056,0.913723052,0.261146277,0.321955889,93.9724894,0.561431555,5.660229073,0.256499857,0.017845612,0.021142954,0.980070412,0.999719083,0.000641091,0.999800026,0.412872404,0.99249351,1,0.997960925,0.999126852,3.18e-05,5.384299148,0.753150562,0.066612281,0.985789835,0.764765799,0.1194911,0.037878383,0.711486697,0.9589656,0.05078809,0.916805983,0.387560159,0.660782993,0.059005957,0.468170702,0.154083103,0.238219872,0.996362388,0.069706745,0.008575961,0.198478773,0.962828755,0.214534894,0.872747064,0.528574824,0.749453187,0.258810312,0.708039701,0.993784428,0.772760153,0.96842289,0.998267174,0.934854984,0.677,0.995
"240","cid49867930","CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)NC1C(=O)Nc2ccccc2-c2ccccc21",469.14,6,3,87.3,8,3,15,11,0,20,1,0,0.46,0.318,79.793,0,0,1,0,-4.323698093,3.388482484,3.371777338,9.098759842,5.028081615,-5.010750972,0.870204687,0.524409771,0.014864759,0.001666248,0.171028018,0.580449849,0.850655988,0.310366005,0.970243394,0.005158564,0.956563652,0.617985845,0.867018163,98.88060244,0.224774783,0.881056087,0.678997874,0.993901849,0.994671524,0.308275431,0.000116917,0.000600813,6.49e-06,0.988232553,0.999997973,0.860579491,4.83e-08,0.998367846,0.513900459,5.36459758,0.684015278,0.128056586,0.806965351,0.285920143,0.41484201,0.614499569,0.248105094,0.484389603,6.51e-07,0.021305723,0.358226329,0.637080252,0.789829135,0.594677687,0.536629021,0.950339615,0.999900579,0.039178006,0.020806106,0.305613279,0.440166652,0.510556281,0.059994832,0.05061762,0.053455878,0.000755397,0.001279859,0.684121549,0.008512735,0.001585736,0.072695762,0.411532521,0.889,0
"241","cid46174525","Cc1ccc(C(=O)NCCCCCC(=O)Nc2ccc(F)cc2N)cc1",357.19,5,4,84.22,10,2,6,6,0,14,0,0,0.498,0.3,13,0,0,0,0,-3.285517435,2.600004203,2.374241801,9.452370448,6.61011167,-4.893041024,0.927261472,0.070884384,0.265840054,0.000219166,0.000281155,0.000456691,0.024421632,0.383808166,0.485131919,1.65e-05,0.859694541,0.351779372,0.922066391,88.70387623,0.028409223,9.428723044,0.101973981,0.94265312,0.695399106,0.995199263,0.000135646,0.452213675,0.018843085,0.301460922,0.060642753,0.007440547,1.72e-06,0.998011053,0.634315133,6.013332067,0.560352261,0.548709393,0.92020607,0.731248379,0.221292466,0.39443469,0.835101247,0.287886351,8.06e-05,0.907254755,0.376921475,0.705303431,0.938538134,0.233367309,0.674151421,0.953467846,0.997408807,0.054867346,0.042926144,0.580891788,0.476539344,0.029653752,0.000861595,0.00160536,0.438929081,0.009598793,0.020779064,0.347328007,0.032726254,0.084187299,0.164463982,0.287266761,0.606,0.072
"242","cid3854666","O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br",350.99,7,3,104.5,5,2,6,8,0,14,0,0,0.445,0,13,0,0,0,0,-5.37867815,3.678330185,3.92441571,8.819672438,2.109980363,-5.085610059,0.809877813,0.792731524,0.00056642,0.005421638,0.01262331,0.122242689,0.548170626,0.794438899,0.993918657,0.000347189,0.999203861,0.007125813,0.998363912,96.8129173,-0.009878836,2.565077784,0.00730524,0.580249369,0.00054558,0.603801727,0.024834244,0.17995128,0.775430441,0.003632155,0.001545643,0.201623142,1.65e-08,0.999856114,0.008647162,1.54795958,1.466720844,0.086723909,0.999135435,0.742929339,0.508150697,0.64777565,0.994875252,0.229661077,0.002877943,0.989178777,0.779002964,0.567174792,0.017662764,0.097470865,0.35247913,0.179491907,0.999998927,0.064310931,0.140515372,0.711942434,0.995815814,0.000732319,0.000355286,0.127484843,0.13319318,0.001234399,2.58e-05,0.992493987,0.000279542,0.247462198,0.999716222,0.760445237,0.996,0.882
"243","cid4521392","NC(=O)c1ccc(-c2nc(-c3ccc4c(c3)OCO4)c(-c3ccccn3)[nH]2)cc1",384.12,7,3,103.12,4,5,9,7,0,28,0,0,0.559,0.045,52.174,0,0,0,0,-3.740342363,2.345661992,2.120517852,9.359825604,4.62523575,-5.236710101,0.154210389,0.614465296,0.002584674,3.7e-06,0.001841128,0.000212371,0.248716414,0.825794995,0.998423815,0.009533839,0.997302532,0.928798676,0.726864517,94.69472518,0.302694686,5.001959094,0.98440522,0.99677974,0.06681411,0.021415817,0.905038953,0.992866635,0.997465253,0.994829237,0.001794201,0.533958256,0.026940802,0.967156112,0.121718399,2.226447291,1.080379093,0.652233064,0.97922796,0.886957705,0.5893206,0.803736389,0.124975987,0.951287925,9.2e-07,0.671676695,0.926877022,0.877737761,0.970835745,0.488330185,0.581708491,0.917258203,0.994889975,0.255950063,0.19720903,0.75985688,0.958883286,0.033065535,0.26621148,0.016465263,0.64961952,0.183604926,0.02142535,0.82976985,0.13068296,0.059598785,0.986232102,0.859649003,0.806,0.884
"244","cid9967941","Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3nccnc3c2)n1",343.18,5,1,67.35,3,4,10,5,0,22,0,0,0.573,0.238,23,0,1,0,0,-4.493016682,3.394838125,3.65166605,11.6246754,5.866489435,-5.255371613,9.4e-05,0.976828218,0.00535723,3.1e-06,0.029680312,0.147835135,0.988855576,0.999566376,0.997707009,0.721181631,0.999997377,4.32e-05,0.826352775,94.8401581,0.042865433,4.661475406,0.820810676,0.735410333,0.002747653,0.586060226,0.997408092,0.045880895,0.883635938,0.58683908,0.939249814,0.607571781,0.000256797,0.927609265,0.53704083,6.447522499,0.383490265,0.441204935,0.889188409,0.851186156,0.773253202,0.847492516,0.308080494,0.912611067,0.000117399,0.896564782,0.975498915,0.804926872,0.923032403,0.68390137,0.605539322,0.97383368,0.952500284,0.219722643,0.080844045,0.409340471,0.636052072,0.05339013,0.002494852,0.014409222,0.097282767,0.000573472,0.003992286,0.341035664,0.036928717,0.037060421,0.279504359,0.054641046,0.088,0.617
"245","cid9936388","Cc1ccc(C(=O)N(CCCN)C(c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1",516.22,5,2,76.54,10,4,10,6,0,25,1,0,0.274,0.29,50,0,0,1,1,-4.236213094,3.756499473,4.42374052,9.061569777,7.632406726,-5.514077002,0.027889965,0.997954011,0.01536967,0.000398338,0.036053419,0.179375112,0.044016361,0.998694479,0.943935037,8.6e-05,1,0.002015817,0.989281178,97.47871561,0.921083016,2.226551631,0.273110807,0.050043464,0.99976784,0.502875865,0.980638802,9.08e-05,0.00067128,0.985637605,0.999976635,0.023993963,0.000932389,0.991863608,0.009980517,3.36013153,0.781961891,0.678598344,0.432463586,0.171447337,0.271711498,0.802621007,0.836685181,0.258627087,0.001067559,0.083617046,0.896025598,0.568466306,0.867453873,0.362020344,0.174448162,0.503904998,0.498771697,0.055166941,0.303010225,0.771812856,0.118801333,0.001149185,0.000352105,0.792519212,0.951936245,0.358828932,0.009087102,0.924261987,0.050319429,0.317946494,0.993776679,0.402130336,0.999,0.058
