"","ChEMBL ID","AlogP","Polar Surface Area","HBA","HBD","#RO5 Violations","#Rotatable Bonds","Passes Ro3","QED Weighted","CX Acidic pKa","CX Basic pKa","CX LogP","CX LogD","Aromatic Rings","Inorganic Flag","Heavy Atoms","HBA (Lipinski)","HBD (Lipinski)","#RO5 Violations (Lipinski)","Smiles"
"22063","CHEMBL446018","None","None","None","None","None","None","None","None","None","None","None","None","None",-1,"None","None","None","None","CC(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)NC(C)(C)C(=O)N[C@H](C(=O)NC(C)(C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CO)Cc1ccccc1)C(C)C)C(C)C"
"22064","CHEMBL525990","1.67","314.96","17","9","3","10","N","0.09","2.34","None","3.40","-6.96","0",-1,"67","20","9","3","CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@@H]7OC(O)(C(=O)O)C(OCC(=O)O)O[C@H]76)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1"
"22065","CHEMBL2153160","0.61","53.17","3","1","0","0","Y","0.63","13.75","None","0.67","0.67","1",-1,"15","4","1","0","CN1CCc2c[nH]c3c2C1=CC(=O)C3=O.O=C(O)C(F)(F)F"
"22066","CHEMBL476699","5.81","92.68","8","1","2","8","N","0.36","9.24","None","5.82","5.81","2",-1,"36","8","1","2","CCCCCC(=O)O[C@@H]1c2cc3c(c(O)c2-c2c(cc(OC)c(OC)c2OC)C[C@@H](C)[C@H]1C)OCO3"
"22067","CHEMBL500265","0.70","217.22","14","8","3","12","N","0.14","12.61","None","0.30","0.30","0",-1,"53","14","8","3","CO[C@@H]1CO[C@@H](O[C@@H]2[C@@H](O)[C@@H](CO)O[C@H]2O[C@@H](CC[C@@H](C)[C@H]2C[C@@H](O)[C@H]3[C@]4(O)C[C@H](O)[C@H]5[C@@H](O)[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)C(C)C)[C@H](OC)[C@H]1O"
"22068","CHEMBL479140","7.00","66.76","3","2","1","6","N","0.41","4.97","None","6.03","3.63","0",-1,"34","4","2","1","C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC[C@@H]3[C@@H]([C@]4(C)CC[C@@H](C(C)(C)O)O4)CC[C@]32C)[C@@]1(C)CCC(=O)O"
"22069","CHEMBL17879","6.62","70.08","6","1","2","13","N","0.21","None","5.68","2.70","2.69","3",0,"48","7","1","2","CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O.[Cl-]"
"22070","CHEMBL177114","0.50","52.60","4","0","0","4","N","0.44","12.36","None","0.67","0.67","0",-1,"11","4","0","0","CCOC(=O)CC(=O)OCC"
"22071","CHEMBL1649713","3.48","190.80","9","3","1","9","N","0.33","-2.11","None","3.55","-3.58","0",-1,"38","12","3","2","C[C@H](CCOS(=O)(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](OS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])C[C@]4(C)[C@H]3CC[C@@]21C.[Na+].[Na+].[Na+]"
"22072","CHEMBL251450","5.19","73.99","2","3","1","8","N","0.47","11.12","None","5.74","5.74","2",-1,"34","5","3","1","C=CC(C)(C)c1[nH]c2c(CC=C(C)C)cc(CC=C(C)C)cc2c1C[C@@H]1NC(=O)[C@H](C)NC1=O"
"22073","CHEMBL1077013","1.95","192.44","12","6","3","7","N","0.14","8.54","None","3.30","3.27","3",-1,"42","12","6","3","O=C(/C=C/c1ccccc1)OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)O[C@H](c2ccc(O)c(O)c2)CC3=O)[C@H](O)[C@@H](O)[C@@H]1O"
"22074","CHEMBL1946640","6.53","90.15","5","4","1","14","N","0.24","9.70","None","6.62","6.61","2",-1,"35","5","4","1","CC(C)CCC[C@](C)(O)c1ccc(COc2cc(CO)ccc2[C@@](C)(O)CCCC(C)C)cc1O"
"22075","CHEMBL1215661","3.18","63.13","3","1","0","4","N","0.76","13.20","7.05","3.23","3.07","3",0,"28","5","1","0","N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12"
"22076","CHEMBL478952","3.80","46.53","3","1","0","4","N","0.63","None","None","3.50","3.50","0",-1,"22","3","1","0","C=C1CC/C=C(\C)CC[C@@H]2[C@H](CC/C=C/CO)C(=O)OC[C@@H]12"
"22077","CHEMBL514367","4.21","61.83","5","0","0","3","N","0.55","None","None","3.96","3.96","0",-1,"27","5","0","0","C=C([C@H]1CC[C@H]2C(C)(C)CCC[C@]12C)[C@@H]1[C@@H](OC(C)=O)O[C@@H]2OC(=O)C[C@@H]21"
"22078","CHEMBL583152","1.76","218.99","13","9","3","10","N","0.14","12.14","None","1.31","1.31","0",-1,"54","13","9","3","CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O)C[C@]12C"
"22079","CHEMBL499678","4.90","151.98","10","4","1","13","N","0.16","7.65","None","5.77","5.57","0",-1,"44","10","4","1","CC[C@H](O)[C@]1(CC)C[C@@H](C)[C@](O)([C@]2(C)C[C@H](C)[C@@H]([C@@H](CC)C(=O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H]3O[C@@H](CC(=O)OO)[C@H](C)C[C@@H]3C)O2)O1"
"22080","CHEMBL499596","5.97","93.06","5","2","2","2","N","0.34","4.40","None","5.25","2.37","0",-1,"38","6","2","2","CC(=O)O[C@@H]1C[C@@H](C)[C@H](C)[C@H]2C3=CC[C@@H]4[C@]56CC[C@@](O)(OC5)C(C)(C)C6CC[C@@]4(C)[C@]3(C)CC[C@]21C(=O)O"
"22081","CHEMBL167779","6.56","12.47","2","0","1","9","N","0.37","None","9.31","6.47","4.57","3",0,"29","2","0","1","CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1"
"22082","CHEMBL1933679","-1.56","156.91","9","6","1","3","N","0.29","8.10","None","-0.98","-1.06","1",-1,"22","9","6","1","O=C(O[C@@H]1[C@@H](O)CO[C@H](CO)[C@H]1O)c1cc(O)c(O)c(O)c1"
"22083","CHEMBL221034","2.66","41.93","4","1","0","0","N","0.81","13.81","6.96","2.41","2.27","2",-1,"22","4","1","0","CN1CCc2cc3c(c4c2[C@H]1[C@@H](O)c1ccccc1-4)OCO3"
"22084","CHEMBL2012938","6.14","133.52","8","4","2","8","N","0.10","8.66","None","6.94","6.91","5",-1,"42","8","4","2","O=C(Cc1ccccc1)Oc1c(OC(=O)Cc2ccccc2)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1"
"22085","CHEMBL385842","3.24","26.30","2","0","0","0","N","0.60","13.34","None","3.13","3.13","0",-1,"17","2","0","0","CC1(C)CCC[C@]2(C)C3=C(C=C[C@@H]12)C(=O)OC3"
"22086","CHEMBL497718","0.31","124.94","9","3","0","6","N","0.48","11.09","21.53","0.88","0.88","0",-1,"32","10","3","0","C=C1C[C@](OC)([C@H](O)C(=O)N[C@@H]2OCO[C@H]3[C@@H]2O[C@H](CO)C(C)(C)[C@@H]3OC)O[C@H](C)[C@@H]1C"
"22087","CHEMBL482406","3.57","49.33","2","2","0","12","N","0.42","None","None","3.56","3.56","0",-1,"19","3","2","0","C=CCCCCCCCCC[C@@H](O)[C@H](C)NC(C)=O"
"22088","CHEMBL2011666","-1.29","147.68","8","6","1","1","N","0.37","8.48","None","-1.56","-1.60","1",-1,"24","8","6","1","COc1cc(O)c2c(c1)[C@H](O)[C@@H]1[C@@H](C2=O)[C@H](O)[C@@H](O)[C@@](C)(O)[C@@H]1O"
"22089","CHEMBL1951050","3.62","20.31","2","0","0","4","N","0.79","None","8.77","3.49","2.11","1",0,"20","2","0","0","C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1"
"22090","CHEMBL251231","0.38","107.22","6","4","0","1","N","0.50","10.51","None","0.49","0.49","0",-1,"26","6","4","0","C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2O)[C@]12CCC[C@@](C)(CO)[C@H]1[C@H](O)[C@]3(O)OC2"
"22091","CHEMBL2208393","1.04","283.98","18","10","3","14","N","0.09","11.86","None","1.45","1.45","0",-1,"67","18","10","3","CC[C@H](C(C)C)[C@@H](O)C[C@@H](C)[C@H]1[C@@H](OC(C)=O)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H]2[C@@H]3CC=C4C[C@@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@@]21C"
"22092","CHEMBL489955","2.00","73.24","6","2","0","2","N","0.60","10.15","6.89","2.24","2.12","1",-1,"28","6","2","0","C/C=C1/CN2CC[C@@]34c5cc(O)ccc5N(C)[C@@]23CC[C@H]1[C@@]4(CO)C(=O)OC"
"22093","CHEMBL448898","4.13","224.28","15","3","2","10","N","0.15","12.19","7.52","4.36","4.00","3",-1,"62","15","4","2","CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](OC(=O)c3ccccc3)[C@@H](N)c3ccccc3)C(C)=C1C2(C)C"
"22094","CHEMBL4571518","2.37","88.07","7","2","0","6","N","0.63","10.54","6.14","2.13","2.10","3",0,"28","8","2","0","O=c1[nH]c(NCc2ccc(Cl)c(Cl)c2)nc2ncn(CCN3CCOCC3)c12"
"22095","CHEMBL487132","3.19","63.79","5","1","0","2","N","0.81","None","7.20","2.40","2.18","2",-1,"28","6","1","0","COC(=O)C1=CO[C@H](C)[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@@H]3C[C@H]12"
"22096","CHEMBL511647","-0.99","133.68","9","2","0","2","N","0.50","12.98","None","0.19","0.19","0",-1,"31","10","2","0","CC(=O)O[C@@H]1[C@]2(C[C@H]3N4C(=O)[C@@]5(CO)S[C@]4(C[C@@]13O)C(=O)N5C)O[C@H](C)C(C)(C)C2=O"
"22097","CHEMBL470102","-0.91","127.61","9","3","0","1","N","0.44","12.52","None","0.34","0.34","0",-1,"29","9","3","0","C[C@H]1O[C@]2(C[C@H]3N4C(=O)[C@@]5(CO)SS[C@]4(C[C@@]3(O)[C@@H]2O)C(=O)N5C)C(=O)C1(C)C"
"22098","CHEMBL4582651","4.20","135.53","9","3","1","8","N","0.31","12.45","6.54","3.65","3.64","4",0,"39","11","3","2","CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1"
"22099","CHEMBL413187","None","None","None","None","None","None","None","None","None","None","None","None","None",-1,"None","None","None","None","CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1.CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(C(C)N)CCC3N)C2O)OCC1(C)O.CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O.O=S(=O)(O)O"
"22100","CHEMBL1276342","-1.84","202.86","13","4","2","11","N","0.14","1.55","8.82","-3.63","-6.96","1",0,"33","14","5","2","CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21"
"22101","CHEMBL521482","3.56","52.60","4","0","0","3","N","0.59","13.39","None","3.89","3.89","0",-1,"24","4","0","0","CC1=C[C@H]2OC(=O)[C@@]3(C)CCC[C@](C)([C@H]1CCC1=CCOC1=O)[C@@H]23"
"22102","CHEMBL600638","2.27","59.08","6","0","0","2","N","0.55","None","7.32","2.27","2.01","1",-1,"30","6","0","0","C/C=C1\CN2[C@H]3C[C@@H]1[C@@]1(C(=O)OC)C(OC(C)=O)[C@]4(C[C@H]21)c1ccccc1N(C)[C@H]34"
"22103","CHEMBL620","2.70","46.53","3","1","0","4","N","0.68","11.05","None","-1.08","-1.08","2",0,"26","4","1","0","C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2"
"22104","CHEMBL1950049","7.45","66.76","4","2","1","19","N","0.14","9.28","None","8.70","8.69","1",-1,"30","4","2","1","CCCCCCCCCCCCCCCCCC(=O)OCCc1ccc(O)c(O)c1"
"22105","CHEMBL2035082","3.99","113.29","7","3","1","3","N","0.36","13.82","None","2.80","2.80","0",-1,"39","7","3","1","CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2[C@H](O)C[C@]3(C)C(=CC[C@H]3[C@H]3CO[C@@H](C(C)(C)O)[C@H](O)C3)[C@]12C"
"22106","CHEMBL2035087","3.05","93.20","6","1","0","1","N","0.38","11.82","None","3.55","3.55","0",-1,"32","6","1","0","CC1(C)C(=O)C=C[C@]2(C)C3=CC[C@@]4(C)[C@H](C5=CC(O)OC5=O)C[C@H]5O[C@]54[C@]3(C)C(=O)C[C@@H]12"
"22107","CHEMBL385123","5.27","163.40","10","2","2","21","N","0.09","11.83","None","5.30","5.30","4",-1,"54","12","2","3","O=C(CCC(=O)N[C@@H](CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1)N[C@@H](CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1"
"22108","CHEMBL2024584","1.24","69.56","3","3","0","1","N","0.72","10.79","None","1.24","1.24","2",-1,"19","4","3","0","O=C1Nc2ccccc2[C@@](O)(c2ccccc2)[C@H]1O"
"22109","CHEMBL502313","2.46","40.54","2","1","0","8","N","0.75","1.76","7.30","0.70","0.40","1",-1,"18","3","1","0","O=C(O)[C@H](Cc1ccccc1)N(CCCl)CCCl"
"22110","CHEMBL1552837","4.61","153.69","7","3","0","4","N","0.30","-3.18","None","0.49","-0.34","4",-1,"31","9","3","0","O=S(=O)([O-])c1ccc(/N=N/c2cc(S(=O)(=O)[O-])c3ccccc3c2O)c2ccccc12.[Na+].[Na+]"
"22111","CHEMBL515896","0.17","178.42","12","3","2","3","N","0.25","12.24","None","-0.82","-0.82","0",-1,"38","12","3","2","CC(=O)O[C@H]1CC[C@]2(CO2)[C@@H]2[C@H](OC(C)=O)[C@@]3(O)[C@@H](OC(=O)[C@@H]3C)[C@@H](O)[C@](C)(O)CC[C@H](OC(C)=O)[C@@]12C"
"22112","CHEMBL4297188","5.07","95.64","6","2","1","4","N","0.41","None","9.65","4.86","2.66","5",0,"33","6","4","1","Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1"
"22113","CHEMBL523430","2.02","60.03","5","1","0","3","N","0.90","None","11.30","1.57","-1.59","1",-1,"26","6","1","0","CC[C@H]1N[C@H]2C[C@@]3(C(=O)N(OC)c4cc(OC)ccc43)[C@H]3C[C@@H]1[C@@H]2CO3"
"22114","CHEMBL444147","2.54","0.00","0","0","0","0","Y","0.53","None","None","2.80","2.80","0",-1,"12","0","0","0","FC1(F)C(F)(F)C(F)(F)C1(F)F"
"22115","CHEMBL3186538","-0.07","121.96","6","3","0","5","N","0.46","3.08","7.60","-3.40","-3.60","0",0,"25","8","4","0","COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1"
"22116","CHEMBL1881695","4.03","32.34","2","1","0","6","N","0.70","None","1.74","4.14","4.14","3",-1,"24","3","1","0","O=C(NN(Cc1ccccc1)Cc1ccccc1)c1ccccc1"
"22117","CHEMBL3215883","5.57","6.48","2","0","1","10","N","0.51","None","10.20","5.37","2.15","0",0,"24","2","0","1","CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1.Cl.Cl"
"22118","CHEMBL3989929","8.44","39.52","5","0","2","14","N","0.15","None","9.80","8.22","5.84","4",0,"38","5","0","2","CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1"
"22119","CHEMBL494397","-1.24","91.49","2","3","0","0","N","0.28","None","12.07","-0.97","-5.61","0",0,"9","5","5","0","C/N=C(\N)N(C)C(=N)N.Cl"
"22120","CHEMBL249454","1.50","138.07","9","5","0","2","N","0.46","9.37","None","1.79","1.79","2",-1,"32","9","5","0","Cc1c(O)c(C)c2c3c1O[C@H](c1ccc(O)cc1)C[C@@H]3O[C@H]1[C@H](O2)O[C@H](CO)[C@@H](O)[C@@H]1O"
"22121","CHEMBL1201208","1.74","21.26","2","1","0","1","Y","0.71","None","8.22","1.79","0.91","1",0,"13","2","1","0","CC1NCCOC1c1ccccc1"
"22122","CHEMBL1256704","3.98","89.52","5","0","0","7","N","0.42","None","None","4.38","4.38","1",-1,"23","7","0","0","CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]"
"22123","CHEMBL3702854","4.42","138.66","11","1","2","8","N","0.21","None","6.60","3.78","3.72","4",0,"49","12","2","2","CC(C)(/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1"
"22124","CHEMBL4204869","3.10","102.49","7","2","0","4","N","0.76","13.48","7.47","2.05","1.72","2",0,"30","7","3","0","C[C@H]1OC[C@]2(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)N=C(N)SC[C@H]12"
"22125","CHEMBL1651084","2.09","105.45","7","3","0","10","N","0.29","12.21","None","3.14","3.14","0",-1,"28","7","3","0","CC(C)=CCC[C@@H](C)C/C=C/C(=O)OC[C@H]1O[C@@H](OC(C)C)[C@H](O)[C@@H](O)[C@@H]1O"
"22126","CHEMBL410586","None","None","None","None","None","None","None","None","None","None","None","None","None",-1,"None","None","None","None","CCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H]1C(=O)N[C@@H](CC2C=CC(O)CC2)C(=O)N[C@H]2CC[C@@H](O)N(C2=O)[C@@H](C(C)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O[C@@H]1C"
"22127","CHEMBL454050","4.68","83.83","5","2","0","5","N","0.44","7.45","None","6.72","6.44","1",-1,"28","5","2","0","CC(C)CC(=O)c1c(O)c(C=O)c2c(c1O)C[C@H]1C[C@H](C(C)C)C=C[C@@]1(C)O2"
"22128","CHEMBL2107430","5.00","17.82","2","0","1","4","N","0.48","None","6.26","5.52","5.50","4",0,"26","2","0","1","Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1"
"22129","CHEMBL271907","3.41","56.79","4","1","0","10","N","0.61","None","None","3.71","3.71","2",-1,"29","5","1","0","C#CCOc1ccc(CCNC(=O)C(OCC#C)c2ccc(Cl)cc2)cc1OC"
"22130","CHEMBL346631","5.03","72.80","6","1","2","9","N","0.22","11.11","6.58","4.26","4.20","4",0,"39","7","1","2","CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCOC(=O)CN(C)C)Cc1ccccc1-4)C(=O)NC3"
"22131","CHEMBL450117","2.04","97.97","6","2","0","4","N","0.84","6.70","1.94","1.46","0.88","2",0,"19","6","3","0","CC(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1"
"22132","CHEMBL1367605","2.35","72.72","4","4","0","6","N","0.66","9.15","9.81","1.82","0.51","2",0,"21","4","4","0","CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1.Cl"
"22133","CHEMBL448493","8.08","94.45","7","2","2","23","N","0.09","13.45","None","8.93","8.93","0",-1,"43","7","2","2","CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H](CCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)OCO2)O1"
"22134","CHEMBL2316914","5.31","76.24","5","2","2","9","N","0.32","10.89","10.03","4.09","1.90","3",-1,"31","6","2","2","CNCCCOc1c(Br)cc(-c2c[nH]c(=O)c(Cc3ccc(OC)c(Br)c3)n2)cc1Br"
"22135","CHEMBL363460","1.70","63.60","4","1","0","0","N","0.41","None","None","1.86","1.86","0",-1,"19","4","1","0","C=C1C[C@@H]2OC(=O)C(=C)[C@H]2[C@H](O)/C=C(\C)CCC1=O"
"22136","CHEMBL2047554","6.27","171.58","8","6","3","12","N","0.06","9.09","None","6.24","6.23","6",-1,"52","12","6","4","COc1cc(/C=C/C(=O)N(CCc2c[nH]c3ccc(O)cc23)N(CCc2c[nH]c3ccc(O)cc23)C(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O"
"22137","CHEMBL464543","3.38","99.77","5","3","1","8","N","0.48","11.33","7.24","4.22","3.99","2",-1,"39","8","3","1","CC(C)C[C@H]1NC(=O)[C@@H](NC(=O)[C@H](Cc2ccccc2)N(C)C)[C@H](C(C)C)Oc2ccc(cc2)/C=C\NC1=O"
"22138","CHEMBL2219743","None","None","None","None","None","None","None","None","None","None","None","None","None",0,"None","None","None","None","O=C1[N-]S(=O)(=O)c2ccccc21.[Na+]"
"22139","CHEMBL1718918","3.37","42.23","2","1","0","3","N","0.92","4.45","None","3.58","0.72","2",0,"18","3","1","0","Cc1cc(CC(=O)O)c(C)n1-c1ccc(Cl)cc1"
"22140","CHEMBL3647536","4.12","86.97","7","0","0","6","N","0.45","None","2.54","2.64","2.64","4",0,"31","7","0","0","CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21"
"22141","CHEMBL520209","5.96","39.17","3","0","1","0","N","0.40","None","0.49","5.14","5.14","4",-1,"24","3","0","1","Cc1nc2c(o1)c1c3c(ccc1c1occ(C)c21)C(C)(C)CCC3"
"22142","CHEMBL464857","3.12","52.82","4","2","0","2","N","0.47","13.21","None","2.96","2.96","0",-1,"20","3","2","0","CC(C)[C@@H]1CC[C@](C)(N=C=S)[C@]2(O)CC[C@@](C)(O)C=C12"
"22143","CHEMBL2104657","1.44","58.20","3","2","0","3","Y","0.46","7.19","None","2.54","2.13","0",0,"18","4","2","0","C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O"
"22144","CHEMBL526872","1.33","32.26","2","2","0","3","Y","0.71","13.89","9.52","1.32","-0.78","1",-1,"12","2","2","0","CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O"
"22145","CHEMBL505013","2.98","66.48","3","1","0","1","N","0.88","3.28","None","2.25","1.31","2",-1,"22","5","1","0","CS(=O)(=O)NC(=O)N1c2ccccc2C=Cc2ccccc21"
"22146","CHEMBL1689288","3.75","79.90","5","2","0","2","N","0.70","7.48","None","4.30","4.03","3",-1,"25","5","2","0","C=C(C)[C@H]1Cc2c(cc3occ(-c4ccc(O)cc4)c(=O)c3c2O)O1"
"22147","CHEMBL550571","1.80","99.38","6","4","0","9","N","0.55","9.47","None","1.78","1.78","2",-1,"25","6","4","0","COc1cc(CCCO)ccc1O[C@H](CO)[C@@H](O)c1ccc(O)cc1"
"22148","CHEMBL1689198","2.44","113.29","7","3","0","3","N","0.68","8.70","None","3.40","3.38","1",-1,"28","7","3","0","C/C=C/C1=CC2=C(CO1)C(=O)[C@](C)(O)[C@H](OC(=O)c1c(C)cc(O)cc1O)C2"
"22149","CHEMBL1642566","4.44","148.06","14","1","2","9","N","0.33","12.60","None","3.14","3.14","3",-1,"55","14","1","2","COc1ccc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3[C@@H]2C(=O)C=C3OCOC3(Oc3ccc([C@H]4OC[C@@H]5[C@H]4CO[C@H]5c4ccc5c(c4)OCO5)cc3OC)[C@H]2O)cc1OC"
"22150","CHEMBL3260567","4.24","83.79","6","2","0","5","N","0.46","10.77","4.59","3.36","3.36","5",0,"30","7","2","0","Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1"
"22151","CHEMBL3989569","0.50","138.53","4","5","0","9","N","0.31","0.66","9.93","-2.48","-4.86","0",0,"19","8","5","0","CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O.O.[Na+]"
"22152","CHEMBL560442","4.23","103.29","6","4","0","5","N","0.50","8.18","None","3.59","3.52","3",-1,"27","6","4","0","COc1cc2c(CO)c(-c3ccc(O)cc3O)oc2c(CC=C(C)C)c1O"
"22153","CHEMBL3287218","4.62","66.63","7","0","1","4","N","0.40","None","8.67","3.72","2.42","4",0,"37","7","0","1","Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1"
"22154","CHEMBL562045","1.27","60.85","5","1","0","5","N","0.86","None","None","2.54","2.54","1",-1,"23","5","1","0","CS[C@]1(CO)C(=O)N(C)[C@](Cc2ccccc2)(SC)C(=O)N1C"
"22155","CHEMBL1972318","0.08","46.17","2","1","0","0","Y","0.41","10.41","None","-0.18","-0.18","0",0,"12","3","1","0","O=C1NC(=O)C2C3C=CC(C3)C12"
"22156","CHEMBL2106789","1.72","100.90","5","2","0","2","N","0.86","3.48","None","1.71","-1.73","1",0,"22","6","2","0","C[C@@H]1O[C@@H](CC(=O)O)CC2=C1C(=O)c1c(O)cccc1C2=O"
"22157","CHEMBL1761322","5.31","64.85","5","0","1","7","N","0.55","None","2.24","4.27","4.27","2",0,"32","5","0","1","CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2"
"22158","CHEMBL3544978","1.20","143.31","9","2","0","1","N","0.57","7.31","None","1.51","1.17","2",0,"35","12","2","1","C[C@@H]1O[C@H](C)CN2c3c(cc4c(N5C(=O)OC[C@@H]5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]12"
"22159","CHEMBL470864","3.96","26.30","2","0","0","1","N","0.53","None","None","3.37","3.37","0",-1,"19","2","0","0","C=C1[C@H](OC(C)=O)C[C@H]2[C@@H]3CC[C@H](C)[C@]12CC3(C)C"
"22160","CHEMBL471472","5.65","58.92","4","2","1","3","N","0.58","9.37","None","6.41","6.41","3",-1,"31","4","2","1","COc1cc(O)c2c(c1Cc1ccc(O)cc1)CCc1c-2ccc2c1C=CC(C)(C)O2"
"22161","CHEMBL1512936","4.09","57.61","4","1","0","0","N","0.63","None","9.14","3.35","1.61","0",-1,"31","4","1","0","C[C@@H]1CC[C@H]2[C@H](C)[C@H]3CC[C@]4(O)[C@@H](C[C@H]5[C@H]4CC(=O)[C@H]4CC(=O)CC[C@@]45C)[C@@H]3CN2C1"
"22162","CHEMBL522933","2.12","65.13","5","0","0","2","N","0.58","None","None","1.78","1.78","0",-1,"22","5","0","0","CC(=O)OCC1=CC(C)=C[C@@]2(C)C[C@]3(C[C@H]12)C(=O)O[C@H]1O[C@H]13"
